value,   feasible,   frequency, time, iteration
0,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
2784,False,1,42239.793570280075,0
124,False,1,42239.793570280075,0
496,False,1,42239.793570280075,0
496,False,1,42239.793570280075,0
856,False,1,42239.793570280075,0
106,False,1,42239.793570280075,0
1508,False,1,42239.793570280075,0
1240,False,1,42239.793570280075,0
2916,False,1,42239.793570280075,0
3836,False,1,42239.793570280075,0
1638,False,1,42239.793570280075,0
1022,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
1170,False,1,42239.793570280075,0
548,False,1,42239.793570280075,0
972,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
1414,False,1,42239.793570280075,0
1150,False,1,42239.793570280075,0
3476,False,1,42239.793570280075,0
868,False,1,42239.793570280075,0
658,False,1,42239.793570280075,0
758,False,1,42239.793570280075,0
330,False,1,42239.793570280075,0
978,False,1,42239.793570280075,0
1198,False,1,42239.793570280075,0
880,False,1,42239.793570280075,0
1686,False,1,42239.793570280075,0
2156,False,1,42239.793570280075,0
330,False,1,42239.793570280075,0
1072,False,1,42239.793570280075,0
1716,False,1,42239.793570280075,0
3900,False,1,42239.793570280075,0
2278,False,1,42239.793570280075,0
2212,False,1,42239.793570280075,0
1800,False,1,42239.793570280075,0
1222,False,1,42239.793570280075,0
1100,False,1,42239.793570280075,0
2126,False,1,42239.793570280075,0
2236,False,1,42239.793570280075,0
1178,False,1,42239.793570280075,0
1950,False,1,42239.793570280075,0
2368,False,1,42239.793570280075,0
1536,False,1,42239.793570280075,0
2026,False,1,42239.793570280075,0
1712,False,1,42239.793570280075,0
2648,False,1,42239.793570280075,0
3062,False,1,42239.793570280075,0
3034,False,1,42239.793570280075,0
3992,False,1,42239.793570280075,0
3898,False,1,42239.793570280075,0
936,False,1,42239.793570280075,0
1432,False,1,42239.793570280075,0
282,False,1,42239.793570280075,0
1116,False,1,42239.793570280075,0
1416,False,1,42239.793570280075,0
1240,False,1,42239.793570280075,0
1202,False,1,42239.793570280075,0
3010,False,1,42239.793570280075,0
3934,False,1,42239.793570280075,0
4220,False,2,42239.793570280075,0
1692,False,1,42239.793570280075,0
1760,False,1,42239.793570280075,0
1488,False,1,42239.793570280075,0
2436,False,1,42239.793570280075,0
1846,False,1,42239.793570280075,0
1568,False,1,42239.793570280075,0
4284,False,1,42239.793570280075,0
2818,False,1,42239.793570280075,0
4302,False,1,42239.793570280075,0
2148,False,1,42239.793570280075,0
1594,False,1,42239.793570280075,0
4534,False,1,42239.793570280075,0
3100,False,1,42239.793570280075,0
1594,False,1,42239.793570280075,0
3376,False,1,42239.793570280075,0
3876,False,1,42239.793570280075,0
1732,False,1,42239.793570280075,0
1258,False,1,42239.793570280075,0
2066,False,1,42239.793570280075,0
530,False,1,42239.793570280075,0
2568,False,1,42239.793570280075,0
940,False,1,42239.793570280075,0
1072,False,1,42239.793570280075,0
2750,False,1,42239.793570280075,0
318,False,1,42239.793570280075,0
1936,False,1,42239.793570280075,0
2300,False,1,42239.793570280075,0
2702,False,1,42239.793570280075,0
2148,False,1,42239.793570280075,0
1390,False,1,42239.793570280075,0
2156,False,2,42239.793570280075,0
1414,False,1,42239.793570280075,0
1838,False,1,42239.793570280075,0
1838,False,1,42239.793570280075,0
648,False,1,42239.793570280075,0
3548,False,1,42239.793570280075,0
2868,False,1,42239.793570280075,0
648,False,1,42239.793570280075,0
3568,False,1,42239.793570280075,0
2934,False,1,42239.793570280075,0
3292,False,1,42239.793570280075,0
3234,False,2,42239.793570280075,0
1154,False,1,42239.793570280075,0
3078,False,1,42239.793570280075,0
2614,False,1,42239.793570280075,0
1852,False,1,42239.793570280075,0
2212,False,1,42239.793570280075,0
2882,False,1,42239.793570280075,0
2146,False,1,42239.793570280075,0
3434,False,1,42239.793570280075,0
1984,False,1,42239.793570280075,0
2996,False,1,42239.793570280075,0
2724,False,1,42239.793570280075,0
3540,False,1,42239.793570280075,0
3596,False,1,42239.793570280075,0
3540,False,1,42239.793570280075,0
380,False,1,42239.793570280075,0
1296,False,1,42239.793570280075,0
480,False,1,42239.793570280075,0
1116,False,1,42239.793570280075,0
110,False,1,42239.793570280075,0
80,False,1,42239.793570280075,0
876,False,1,42239.793570280075,0
190,False,1,42239.793570280075,0
2184,False,1,42239.793570280075,0
3100,False,1,42239.793570280075,0
2144,False,1,42239.793570280075,0
2212,False,1,42239.793570280075,0
2392,False,1,42239.793570280075,0
3792,False,1,42239.793570280075,0
3968,False,1,42239.793570280075,0
440,False,1,42239.793570280075,0
330,False,1,42239.793570280075,0
1594,False,1,42239.793570280075,0
1732,False,1,42239.793570280075,0
1842,False,3,42239.793570280075,0
2046,False,1,42239.793570280075,0
2090,False,1,42239.793570280075,0
2028,False,1,42239.793570280075,0
1080,False,1,42239.793570280075,0
1470,False,1,42239.793570280075,0
0,False,2,42239.793570280075,0
330,False,1,42239.793570280075,0
558,False,1,42239.793570280075,0
1506,False,1,42239.793570280075,0
1808,False,1,42239.793570280075,0
2248,False,1,42239.793570280075,0
770,False,1,42239.793570280075,0
770,False,1,42239.793570280075,0
1488,False,1,42239.793570280075,0
3592,False,1,42239.793570280075,0
416,False,1,42239.793570280075,0
912,False,1,42239.793570280075,0
2162,False,1,42239.793570280075,0
1662,False,1,42239.793570280075,0
1596,False,1,42239.793570280075,0
870,False,1,42239.793570280075,0
2042,False,1,42239.793570280075,0
1932,False,1,42239.793570280075,0
1524,False,1,42239.793570280075,0
2906,False,1,42239.793570280075,0
2660,False,1,42239.793570280075,0
3770,False,1,42239.793570280075,0
2020,False,1,42239.793570280075,0
240,False,1,42239.793570280075,0
926,False,1,42239.793570280075,0
1344,False,1,42239.793570280075,0
1216,False,1,42239.793570280075,0
1520,False,1,42239.793570280075,0
1184,False,1,42239.793570280075,0
1952,False,1,42239.793570280075,0
1208,False,1,42239.793570280075,0
1392,False,1,42239.793570280075,0
3440,False,1,42239.793570280075,0
4280,False,1,42239.793570280075,0
1288,False,1,42239.793570280075,0
3936,False,1,42239.793570280075,0
1044,False,1,42239.793570280075,0
1182,False,1,42239.793570280075,0
2906,False,1,42239.793570280075,0
2294,False,1,42239.793570280075,0
1030,False,1,42239.793570280075,0
1568,False,1,42239.793570280075,0
1654,False,1,42239.793570280075,0
3400,False,1,42239.793570280075,0
240,False,1,42239.793570280075,0
2992,False,1,42239.793570280075,0
240,False,1,42239.793570280075,0
2294,False,1,42239.793570280075,0
2266,False,1,42239.793570280075,0
2858,False,1,42239.793570280075,0
2356,False,1,42239.793570280075,0
3960,False,1,42239.793570280075,0
2380,False,1,42239.793570280075,0
2322,False,1,42239.793570280075,0
1886,False,1,42239.793570280075,0
3012,False,1,42239.793570280075,0
318,False,1,42239.793570280075,0
1336,False,1,42239.793570280075,0
1288,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
648,False,1,42239.793570280075,0
1470,False,1,42239.793570280075,0
1566,False,1,42239.793570280075,0
1398,False,1,42239.793570280075,0
2894,False,1,42239.793570280075,0
648,False,1,42239.793570280075,0
1484,False,1,42239.793570280075,0
3034,False,1,42239.793570280075,0
3034,False,1,42239.793570280075,0
1974,False,1,42239.793570280075,0
2890,False,1,42239.793570280075,0
974,False,2,42239.793570280075,0
1496,False,1,42239.793570280075,0
1988,False,1,42239.793570280075,0
1928,False,1,42239.793570280075,0
1818,False,1,42239.793570280075,0
1688,False,1,42239.793570280075,0
1432,False,1,42239.793570280075,0
3738,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
2988,False,1,42239.793570280075,0
2042,False,1,42239.793570280075,0
1890,False,1,42239.793570280075,0
2922,False,1,42239.793570280075,0
1458,False,1,42239.793570280075,0
2698,False,1,42239.793570280075,0
1348,False,2,42239.793570280075,0
1450,False,1,42239.793570280075,0
2528,False,1,42239.793570280075,0
1912,False,1,42239.793570280075,0
1888,False,1,42239.793570280075,0
1072,False,1,42239.793570280075,0
2600,False,1,42239.793570280075,0
4788,False,1,42239.793570280075,0
628,False,1,42239.793570280075,0
864,False,1,42239.793570280075,0
1608,False,1,42239.793570280075,0
2720,False,1,42239.793570280075,0
1084,False,1,42239.793570280075,0
1080,False,1,42239.793570280075,0
1932,False,1,42239.793570280075,0
1728,False,1,42239.793570280075,0
2672,False,1,42239.793570280075,0
0,False,1,42239.793570280075,0
2796,False,1,42239.793570280075,0
2818,False,1,42239.793570280075,0
