value,   feasible,   frequency, time, iteration
220,False,1,5751.385778188705,0
248,False,1,5751.385778188705,0
1060,False,1,5751.385778188705,0
1424,False,1,5751.385778188705,0
3236,False,1,5751.385778188705,0
4216,False,1,5751.385778188705,0
636,False,1,5751.385778188705,0
216,False,1,5751.385778188705,0
1884,False,1,5751.385778188705,0
1352,False,1,5751.385778188705,0
2916,False,1,5751.385778188705,0
372,False,1,5751.385778188705,0
2380,False,1,5751.385778188705,0
440,False,1,5751.385778188705,0
1628,False,1,5751.385778188705,0
2354,False,1,5751.385778188705,0
1568,False,1,5751.385778188705,0
1178,False,1,5751.385778188705,0
3422,False,1,5751.385778188705,0
2856,False,1,5751.385778188705,0
978,False,1,5751.385778188705,0
2024,False,1,5751.385778188705,0
2564,False,1,5751.385778188705,0
1222,False,1,5751.385778188705,0
2906,False,1,5751.385778188705,0
2004,False,1,5751.385778188705,0
1176,False,1,5751.385778188705,0
1352,False,1,5751.385778188705,0
496,False,1,5751.385778188705,0
2124,False,1,5751.385778188705,0
3238,False,1,5751.385778188705,0
1526,False,1,5751.385778188705,0
1758,False,1,5751.385778188705,0
2162,False,1,5751.385778188705,0
1800,False,1,5751.385778188705,0
2148,False,1,5751.385778188705,0
702,False,1,5751.385778188705,0
4632,False,1,5751.385778188705,0
962,False,1,5751.385778188705,0
954,False,1,5751.385778188705,0
2738,False,1,5751.385778188705,0
1576,False,1,5751.385778188705,0
2492,False,1,5751.385778188705,0
940,False,1,5751.385778188705,0
2572,False,1,5751.385778188705,0
974,False,1,5751.385778188705,0
2096,False,1,5751.385778188705,0
1236,False,1,5751.385778188705,0
2746,False,1,5751.385778188705,0
910,False,1,5751.385778188705,0
2090,False,1,5751.385778188705,0
3126,False,1,5751.385778188705,0
4056,False,1,5751.385778188705,0
1928,False,1,5751.385778188705,0
2548,False,1,5751.385778188705,0
1288,False,1,5751.385778188705,0
2704,False,1,5751.385778188705,0
2556,False,1,5751.385778188705,0
1844,False,1,5751.385778188705,0
2588,False,1,5751.385778188705,0
690,False,1,5751.385778188705,0
4082,False,1,5751.385778188705,0
2558,False,1,5751.385778188705,0
3636,False,1,5751.385778188705,0
3192,False,1,5751.385778188705,0
5590,False,1,5751.385778188705,0
2098,False,1,5751.385778188705,0
1788,False,1,5751.385778188705,0
2674,False,1,5751.385778188705,0
1020,False,1,5751.385778188705,0
1980,False,1,5751.385778188705,0
2570,False,1,5751.385778188705,0
1558,False,1,5751.385778188705,0
4550,False,1,5751.385778188705,0
1360,False,1,5751.385778188705,0
2500,False,1,5751.385778188705,0
3568,False,1,5751.385778188705,0
5048,False,1,5751.385778188705,0
4000,False,1,5751.385778188705,0
636,False,1,5751.385778188705,0
1296,False,1,5751.385778188705,0
1416,False,1,5751.385778188705,0
1132,False,1,5751.385778188705,0
2324,False,1,5751.385778188705,0
1996,False,1,5751.385778188705,0
1580,False,1,5751.385778188705,0
3916,False,1,5751.385778188705,0
1880,False,1,5751.385778188705,0
824,True,1,5751.385778188705,0
330,False,1,5751.385778188705,0
824,False,1,5751.385778188705,0
4242,False,1,5751.385778188705,0
2376,False,1,5751.385778188705,0
1586,False,1,5751.385778188705,0
2146,False,1,5751.385778188705,0
1080,False,1,5751.385778188705,0
1496,False,1,5751.385778188705,0
3592,False,1,5751.385778188705,0
2904,False,1,5751.385778188705,0
2168,False,1,5751.385778188705,0
1662,False,1,5751.385778188705,0
3352,False,1,5751.385778188705,0
2922,False,2,5751.385778188705,0
4106,False,1,5751.385778188705,0
1342,False,1,5751.385778188705,0
804,False,1,5751.385778188705,0
2070,False,1,5751.385778188705,0
1728,False,1,5751.385778188705,0
2922,False,1,5751.385778188705,0
3188,False,1,5751.385778188705,0
2058,False,1,5751.385778188705,0
1724,False,1,5751.385778188705,0
3034,False,1,5751.385778188705,0
2660,False,1,5751.385778188705,0
400,False,1,5751.385778188705,0
496,False,1,5751.385778188705,0
1024,False,1,5751.385778188705,0
3432,False,1,5751.385778188705,0
744,False,1,5751.385778188705,0
1392,False,1,5751.385778188705,0
1064,False,1,5751.385778188705,0
2600,False,1,5751.385778188705,0
1356,False,1,5751.385778188705,0
2204,False,1,5751.385778188705,0
1392,False,1,5751.385778188705,0
2372,False,1,5751.385778188705,0
4110,False,1,5751.385778188705,0
3228,False,1,5751.385778188705,0
5126,False,1,5751.385778188705,0
2766,False,1,5751.385778188705,0
1626,False,1,5751.385778188705,0
2152,False,1,5751.385778188705,0
1682,False,1,5751.385778188705,0
2516,False,1,5751.385778188705,0
2832,False,1,5751.385778188705,0
3452,False,1,5751.385778188705,0
570,False,1,5751.385778188705,0
570,False,1,5751.385778188705,0
2980,False,1,5751.385778188705,0
522,False,1,5751.385778188705,0
1500,False,1,5751.385778188705,0
424,False,1,5751.385778188705,0
1190,False,1,5751.385778188705,0
1566,False,1,5751.385778188705,0
1140,False,1,5751.385778188705,0
318,False,1,5751.385778188705,0
2674,False,1,5751.385778188705,0
1168,False,1,5751.385778188705,0
2004,False,1,5751.385778188705,0
2844,False,1,5751.385778188705,0
1292,False,1,5751.385778188705,0
2372,False,1,5751.385778188705,0
1616,False,1,5751.385778188705,0
1624,False,1,5751.385778188705,0
2356,False,1,5751.385778188705,0
3812,False,1,5751.385778188705,0
3966,False,1,5751.385778188705,0
5076,False,1,5751.385778188705,0
1060,False,1,5751.385778188705,0
1904,False,1,5751.385778188705,0
3130,False,1,5751.385778188705,0
1676,False,1,5751.385778188705,0
2454,False,1,5751.385778188705,0
1662,False,1,5751.385778188705,0
3638,False,1,5751.385778188705,0
1166,False,1,5751.385778188705,0
1274,False,1,5751.385778188705,0
1840,False,1,5751.385778188705,0
2984,False,1,5751.385778188705,0
3032,False,1,5751.385778188705,0
4746,False,1,5751.385778188705,0
864,False,1,5751.385778188705,0
1724,False,1,5751.385778188705,0
1932,False,1,5751.385778188705,0
2152,False,1,5751.385778188705,0
3056,False,1,5751.385778188705,0
648,False,1,5751.385778188705,0
2372,False,1,5751.385778188705,0
2604,False,1,5751.385778188705,0
1624,False,1,5751.385778188705,0
2096,False,1,5751.385778188705,0
1728,False,1,5751.385778188705,0
648,False,1,5751.385778188705,0
4300,False,1,5751.385778188705,0
3000,False,1,5751.385778188705,0
4108,False,1,5751.385778188705,0
3468,False,1,5751.385778188705,0
1634,False,1,5751.385778188705,0
2858,False,1,5751.385778188705,0
