value,   feasible,   frequency, time, iteration
0,False,1,32162.87158703804,0
0,False,1,32162.87158703804,0
0,False,2,32162.87158703804,0
0,False,1,32162.87158703804,0
7790,False,3,32162.87158703804,0
9512,False,4,32162.87158703804,0
0,False,1,32162.87158703804,0
7790,False,1,32162.87158703804,0
1722,False,3,32162.87158703804,0
9512,False,1,32162.87158703804,0
10640,False,1,32162.87158703804,0
18430,False,3,32162.87158703804,0
13346,True,3,32162.87158703804,0
21136,False,1,32162.87158703804,0
11780,False,3,32162.87158703804,0
19570,False,3,32162.87158703804,0
14486,False,2,32162.87158703804,0
22276,False,2,32162.87158703804,0
984,False,2,32162.87158703804,0
2352,False,2,32162.87158703804,0
11126,True,1,32162.87158703804,0
4074,False,1,32162.87158703804,0
2604,False,3,32162.87158703804,0
11378,False,4,32162.87158703804,0
4326,False,2,32162.87158703804,0
13100,False,2,32162.87158703804,0
12992,False,2,32162.87158703804,0
21766,False,4,32162.87158703804,0
15698,False,2,32162.87158703804,0
24472,False,4,32162.87158703804,0
14384,False,3,32162.87158703804,0
23158,False,1,32162.87158703804,0
17090,False,1,32162.87158703804,0
25864,False,2,32162.87158703804,0
0,False,2,32162.87158703804,0
0,False,2,32162.87158703804,0
8930,False,2,32162.87158703804,0
1974,False,2,32162.87158703804,0
10904,False,4,32162.87158703804,0
8930,False,2,32162.87158703804,0
1974,False,2,32162.87158703804,0
10640,False,2,32162.87158703804,0
19570,False,2,32162.87158703804,0
13598,False,3,32162.87158703804,0
22528,False,2,32162.87158703804,0
20710,False,4,32162.87158703804,0
14738,False,1,32162.87158703804,0
984,False,1,32162.87158703804,0
2352,False,2,32162.87158703804,0
4326,False,1,32162.87158703804,0
14240,False,2,32162.87158703804,0
2604,False,2,32162.87158703804,0
12518,False,3,32162.87158703804,0
4578,False,1,32162.87158703804,0
14492,False,2,32162.87158703804,0
12992,False,4,32162.87158703804,0
22906,False,2,32162.87158703804,0
15950,False,1,32162.87158703804,0
14384,False,5,32162.87158703804,0
24298,False,4,32162.87158703804,0
27256,False,2,32162.87158703804,0
252,False,5,32162.87158703804,0
7790,False,2,32162.87158703804,0
8446,False,4,32162.87158703804,0
7790,False,2,32162.87158703804,0
15580,False,1,32162.87158703804,0
16236,False,2,32162.87158703804,0
24026,False,1,32162.87158703804,0
10640,False,1,32162.87158703804,0
18430,False,1,32162.87158703804,0
20070,False,2,32162.87158703804,0
27860,False,1,32162.87158703804,0
19570,False,1,32162.87158703804,0
27360,False,3,32162.87158703804,0
29000,False,2,32162.87158703804,0
36790,False,3,32162.87158703804,0
1236,False,2,32162.87158703804,0
11536,False,1,32162.87158703804,0
20310,False,1,32162.87158703804,0
19982,False,1,32162.87158703804,0
28756,False,4,32162.87158703804,0
19578,False,2,32162.87158703804,0
28352,False,2,32162.87158703804,0
28024,False,1,32162.87158703804,0
36798,False,2,32162.87158703804,0
22176,False,3,32162.87158703804,0
30950,False,6,32162.87158703804,0
31606,False,6,32162.87158703804,0
31358,False,2,32162.87158703804,0
40132,False,1,32162.87158703804,0
40788,False,3,32162.87158703804,0
49562,False,1,32162.87158703804,0
