value,   feasible,   frequency, time, iteration
0,False,1,58990.53864121437,0
0,False,1,58990.53864121437,0
0,False,3,58990.53864121437,0
0,False,2,58990.53864121437,0
7790,False,5,58990.53864121437,0
1722,False,4,58990.53864121437,0
9512,False,2,58990.53864121437,0
0,False,2,58990.53864121437,0
7790,False,2,58990.53864121437,0
1722,False,1,58990.53864121437,0
9512,False,5,58990.53864121437,0
10640,False,2,58990.53864121437,0
18430,False,3,58990.53864121437,0
13346,True,3,58990.53864121437,0
21136,False,2,58990.53864121437,0
11780,False,1,58990.53864121437,0
19570,False,2,58990.53864121437,0
14486,False,2,58990.53864121437,0
984,False,2,58990.53864121437,0
11126,True,2,58990.53864121437,0
4074,False,2,58990.53864121437,0
2604,False,4,58990.53864121437,0
11378,False,3,58990.53864121437,0
4326,False,5,58990.53864121437,0
13100,False,1,58990.53864121437,0
12992,False,2,58990.53864121437,0
21766,False,2,58990.53864121437,0
24472,False,2,58990.53864121437,0
14384,False,3,58990.53864121437,0
23158,False,2,58990.53864121437,0
17090,False,3,58990.53864121437,0
25864,False,1,58990.53864121437,0
0,False,2,58990.53864121437,0
0,False,4,58990.53864121437,0
8930,False,2,58990.53864121437,0
1974,False,1,58990.53864121437,0
0,False,3,58990.53864121437,0
8930,False,1,58990.53864121437,0
1974,False,2,58990.53864121437,0
10904,False,1,58990.53864121437,0
19570,False,5,58990.53864121437,0
13598,False,3,58990.53864121437,0
22528,False,3,58990.53864121437,0
11780,False,2,58990.53864121437,0
20710,False,3,58990.53864121437,0
14738,False,1,58990.53864121437,0
23668,False,1,58990.53864121437,0
984,False,2,58990.53864121437,0
2352,False,2,58990.53864121437,0
12266,False,2,58990.53864121437,0
4326,False,1,58990.53864121437,0
14240,False,3,58990.53864121437,0
2604,False,2,58990.53864121437,0
12518,False,4,58990.53864121437,0
4578,False,3,58990.53864121437,0
12992,False,1,58990.53864121437,0
22906,False,1,58990.53864121437,0
15950,False,5,58990.53864121437,0
14384,False,3,58990.53864121437,0
17342,False,3,58990.53864121437,0
27256,False,5,58990.53864121437,0
252,False,2,58990.53864121437,0
0,False,4,58990.53864121437,0
7790,False,1,58990.53864121437,0
8446,False,2,58990.53864121437,0
16236,False,1,58990.53864121437,0
7790,False,3,58990.53864121437,0
15580,False,5,58990.53864121437,0
16236,False,3,58990.53864121437,0
24026,False,3,58990.53864121437,0
10640,False,5,58990.53864121437,0
18430,False,2,58990.53864121437,0
20070,False,3,58990.53864121437,0
27860,False,3,58990.53864121437,0
19570,False,3,58990.53864121437,0
29000,False,3,58990.53864121437,0
36790,False,5,58990.53864121437,0
1236,False,5,58990.53864121437,0
11536,False,2,58990.53864121437,0
20310,False,3,58990.53864121437,0
19982,False,2,58990.53864121437,0
28756,False,2,58990.53864121437,0
19578,False,3,58990.53864121437,0
28352,False,1,58990.53864121437,0
36798,False,3,58990.53864121437,0
22176,False,2,58990.53864121437,0
30950,False,3,58990.53864121437,0
31606,False,2,58990.53864121437,0
40380,False,2,58990.53864121437,0
31358,False,2,58990.53864121437,0
40132,False,1,58990.53864121437,0
40788,False,2,58990.53864121437,0
252,False,4,58990.53864121437,0
10640,False,2,58990.53864121437,0
