value,   feasible,   frequency, time, iteration
2448,False,1,59898.771653175354,100
2460,False,1,59898.771653175354,100
1780,False,1,59898.771653175354,100
776,False,1,59898.771653175354,100
2568,False,1,59898.771653175354,100
2900,False,1,59898.771653175354,100
2344,False,1,59898.771653175354,100
2272,False,1,59898.771653175354,100
1956,False,1,59898.771653175354,100
1964,False,1,59898.771653175354,100
1260,False,1,59898.771653175354,100
1932,False,1,59898.771653175354,100
3216,False,1,59898.771653175354,100
1072,False,1,59898.771653175354,100
1000,False,1,59898.771653175354,100
2360,False,1,59898.771653175354,100
2168,False,1,59898.771653175354,100
2504,False,1,59898.771653175354,100
2788,False,1,59898.771653175354,100
2952,False,1,59898.771653175354,100
844,False,1,59898.771653175354,100
2840,False,1,59898.771653175354,100
2004,False,1,59898.771653175354,100
2644,False,1,59898.771653175354,100
3680,False,1,59898.771653175354,100
3104,False,1,59898.771653175354,100
4068,False,1,59898.771653175354,100
2816,False,1,59898.771653175354,100
3704,False,1,59898.771653175354,100
2328,False,1,59898.771653175354,100
1284,False,1,59898.771653175354,100
1092,False,1,59898.771653175354,100
3400,False,1,59898.771653175354,100
5040,False,1,59898.771653175354,100
2340,False,1,59898.771653175354,100
1652,False,1,59898.771653175354,100
1988,False,1,59898.771653175354,100
4236,False,1,59898.771653175354,100
1956,False,1,59898.771653175354,100
1928,False,1,59898.771653175354,100
1364,False,1,59898.771653175354,100
2420,False,1,59898.771653175354,100
1576,False,1,59898.771653175354,100
1856,False,1,59898.771653175354,100
2684,False,1,59898.771653175354,100
1752,False,1,59898.771653175354,100
2688,False,1,59898.771653175354,100
2648,False,1,59898.771653175354,100
3104,False,1,59898.771653175354,100
4328,False,1,59898.771653175354,100
2760,False,1,59898.771653175354,100
1536,False,1,59898.771653175354,100
4348,False,1,59898.771653175354,100
4620,False,1,59898.771653175354,100
2216,False,1,59898.771653175354,100
2316,False,1,59898.771653175354,100
4568,False,1,59898.771653175354,100
3164,False,1,59898.771653175354,100
2780,False,1,59898.771653175354,100
4284,False,1,59898.771653175354,100
1260,False,1,59898.771653175354,100
3676,False,1,59898.771653175354,100
3548,False,1,59898.771653175354,100
3932,False,1,59898.771653175354,100
3740,False,1,59898.771653175354,100
988,False,1,59898.771653175354,100
1576,False,1,59898.771653175354,100
3980,False,1,59898.771653175354,100
1284,False,1,59898.771653175354,100
1456,False,1,59898.771653175354,100
1124,False,1,59898.771653175354,100
3668,False,1,59898.771653175354,100
2540,False,1,59898.771653175354,100
2380,False,1,59898.771653175354,100
4112,False,1,59898.771653175354,100
2764,False,1,59898.771653175354,100
816,False,1,59898.771653175354,100
2936,False,1,59898.771653175354,100
2840,False,1,59898.771653175354,100
2728,False,1,59898.771653175354,100
2916,False,1,59898.771653175354,100
1764,False,1,59898.771653175354,100
2092,False,1,59898.771653175354,100
1160,False,1,59898.771653175354,100
2088,False,1,59898.771653175354,100
1864,False,1,59898.771653175354,100
4516,False,1,59898.771653175354,100
1520,False,1,59898.771653175354,100
3592,False,1,59898.771653175354,100
3592,False,1,59898.771653175354,100
3372,False,1,59898.771653175354,100
1648,False,1,59898.771653175354,100
984,False,1,59898.771653175354,100
3272,False,1,59898.771653175354,100
2392,False,1,59898.771653175354,100
3692,False,1,59898.771653175354,100
4732,False,1,59898.771653175354,100
2728,False,1,59898.771653175354,100
4028,False,1,59898.771653175354,100
2500,False,1,59898.771653175354,100
3184,False,1,59898.771653175354,100
1244,False,1,59898.771653175354,100
6056,False,1,59898.771653175354,100
1344,False,1,59898.771653175354,100
2728,False,1,59898.771653175354,100
6268,False,1,59898.771653175354,100
3504,False,1,59898.771653175354,100
2852,False,1,59898.771653175354,100
2208,False,1,59898.771653175354,100
2304,False,1,59898.771653175354,100
3444,False,1,59898.771653175354,100
2032,False,1,59898.771653175354,100
1980,False,1,59898.771653175354,100
2476,False,1,59898.771653175354,100
2916,False,1,59898.771653175354,100
3644,False,1,59898.771653175354,100
3308,False,1,59898.771653175354,100
2980,False,1,59898.771653175354,100
4508,False,1,59898.771653175354,100
2816,False,1,59898.771653175354,100
828,False,1,59898.771653175354,100
3296,False,1,59898.771653175354,100
5604,False,1,59898.771653175354,100
2980,False,1,59898.771653175354,100
4812,False,1,59898.771653175354,100
3292,False,1,59898.771653175354,100
2712,False,1,59898.771653175354,100
2380,False,1,59898.771653175354,100
5404,False,1,59898.771653175354,100
3932,False,1,59898.771653175354,100
4108,False,1,59898.771653175354,100
1160,False,1,59898.771653175354,100
4596,False,1,59898.771653175354,100
1780,False,1,59898.771653175354,100
4836,False,1,59898.771653175354,100
2860,False,1,59898.771653175354,100
3108,False,1,59898.771653175354,100
3520,False,1,59898.771653175354,100
1648,False,1,59898.771653175354,100
5784,False,1,59898.771653175354,100
2464,False,1,59898.771653175354,100
3404,False,1,59898.771653175354,100
1864,False,1,59898.771653175354,100
2936,False,1,59898.771653175354,100
4536,False,1,59898.771653175354,100
3048,False,1,59898.771653175354,100
5288,False,1,59898.771653175354,100
3504,False,1,59898.771653175354,100
5948,False,1,59898.771653175354,100
4152,False,1,59898.771653175354,100
3592,False,1,59898.771653175354,100
5480,False,1,59898.771653175354,100
