value,   feasible,   frequency, time, iteration
26076,False,24,524.3461418151855,100
20990,False,7,524.3461418151855,100
19968,False,4,524.3461418151855,100
15950,False,1,524.3461418151855,100
36798,False,26,524.3461418151855,100
27360,False,4,524.3461418151855,100
0,False,52,524.3461418151855,100
2352,False,32,524.3461418151855,100
47238,False,35,524.3461418151855,100
21300,False,61,524.3461418151855,100
12190,False,4,524.3461418151855,100
19570,False,14,524.3461418151855,100
4578,False,11,524.3461418151855,100
1236,False,16,524.3461418151855,100
13598,False,48,524.3461418151855,100
19740,False,53,524.3461418151855,100
15698,False,3,524.3461418151855,100
7790,False,33,524.3461418151855,100
1722,False,7,524.3461418151855,100
18006,False,4,524.3461418151855,100
0,False,66,524.3461418151855,100
30210,False,4,524.3461418151855,100
14514,False,28,524.3461418151855,100
6724,False,4,524.3461418151855,100
19824,False,155,524.3461418151855,100
49562,False,3,524.3461418151855,100
984,False,21,524.3461418151855,100
2352,False,73,524.3461418151855,100
57762,False,3,524.3461418151855,100
8652,False,15,524.3461418151855,100
12772,False,7,524.3461418151855,100
17226,True,3,524.3461418151855,100
40132,False,22,524.3461418151855,100
25038,False,18,524.3461418151855,100
40692,False,2,524.3461418151855,100
16236,False,17,524.3461418151855,100
1140,False,14,524.3461418151855,100
4752,False,37,524.3461418151855,100
19400,False,8,524.3461418151855,100
0,False,67,524.3461418151855,100
44688,False,102,524.3461418151855,100
8446,False,33,524.3461418151855,100
23498,False,46,524.3461418151855,100
56288,False,27,524.3461418151855,100
4704,False,26,524.3461418151855,100
12266,False,14,524.3461418151855,100
0,False,38,524.3461418151855,100
70672,False,55,524.3461418151855,100
0,False,25,524.3461418151855,100
21702,False,32,524.3461418151855,100
252,False,11,524.3461418151855,100
31358,False,78,524.3461418151855,100
37200,False,16,524.3461418151855,100
27128,False,26,524.3461418151855,100
48470,False,1,524.3461418151855,100
0,False,5,524.3461418151855,100
38000,False,47,524.3461418151855,100
1392,False,9,524.3461418151855,100
11378,False,2,524.3461418151855,100
7708,False,6,524.3461418151855,100
27866,False,26,524.3461418151855,100
22276,False,9,524.3461418151855,100
3516,False,3,524.3461418151855,100
1392,False,95,524.3461418151855,100
71894,False,35,524.3461418151855,100
18430,False,5,524.3461418151855,100
39906,False,22,524.3461418151855,100
14492,False,1,524.3461418151855,100
252,False,13,524.3461418151855,100
31606,False,24,524.3461418151855,100
13346,True,12,524.3461418151855,100
16638,False,28,524.3461418151855,100
28924,False,52,524.3461418151855,100
4074,False,34,524.3461418151855,100
0,False,11,524.3461418151855,100
19570,False,9,524.3461418151855,100
22686,False,9,524.3461418151855,100
0,False,6,524.3461418151855,100
14240,False,21,524.3461418151855,100
40788,False,10,524.3461418151855,100
20070,False,1,524.3461418151855,100
11938,False,12,524.3461418151855,100
20310,False,18,524.3461418151855,100
3360,False,14,524.3461418151855,100
252,False,16,524.3461418151855,100
2628,False,12,524.3461418151855,100
984,False,29,524.3461418151855,100
1722,False,7,524.3461418151855,100
48822,False,4,524.3461418151855,100
39320,False,24,524.3461418151855,100
19982,False,10,524.3461418151855,100
2376,False,13,524.3461418151855,100
9682,False,25,524.3461418151855,100
10168,False,7,524.3461418151855,100
21280,False,13,524.3461418151855,100
14650,False,18,524.3461418151855,100
23950,False,16,524.3461418151855,100
48830,False,10,524.3461418151855,100
9184,False,5,524.3461418151855,100
15886,False,65,524.3461418151855,100
32090,False,8,524.3461418151855,100
6724,False,13,524.3461418151855,100
32828,False,9,524.3461418151855,100
32816,False,22,524.3461418151855,100
23498,False,11,524.3461418151855,100
10168,False,13,524.3461418151855,100
22176,False,30,524.3461418151855,100
10468,False,47,524.3461418151855,100
22262,False,3,524.3461418151855,100
0,False,4,524.3461418151855,100
11780,False,23,524.3461418151855,100
44990,False,54,524.3461418151855,100
0,False,55,524.3461418151855,100
6048,False,28,524.3461418151855,100
16892,False,5,524.3461418151855,100
27832,False,20,524.3461418151855,100
23616,False,13,524.3461418151855,100
14738,False,12,524.3461418151855,100
28670,False,32,524.3461418151855,100
42990,False,64,524.3461418151855,100
1968,False,6,524.3461418151855,100
28352,False,23,524.3461418151855,100
31024,False,15,524.3461418151855,100
4326,False,11,524.3461418151855,100
16236,False,8,524.3461418151855,100
42264,False,43,524.3461418151855,100
37344,False,19,524.3461418151855,100
27544,False,18,524.3461418151855,100
33784,False,15,524.3461418151855,100
15634,False,2,524.3461418151855,100
7790,False,10,524.3461418151855,100
18210,False,19,524.3461418151855,100
30218,False,15,524.3461418151855,100
1974,False,9,524.3461418151855,100
21690,False,9,524.3461418151855,100
0,False,59,524.3461418151855,100
13030,False,33,524.3461418151855,100
45244,False,1,524.3461418151855,100
30600,False,24,524.3461418151855,100
51112,False,18,524.3461418151855,100
15908,False,6,524.3461418151855,100
40788,False,41,524.3461418151855,100
2124,False,20,524.3461418151855,100
8930,False,2,524.3461418151855,100
21948,False,11,524.3461418151855,100
2352,False,12,524.3461418151855,100
11780,False,13,524.3461418151855,100
10904,False,18,524.3461418151855,100
10640,False,23,524.3461418151855,100
7708,False,27,524.3461418151855,100
23316,False,14,524.3461418151855,100
4074,False,28,524.3461418151855,100
4326,False,3,524.3461418151855,100
984,False,32,524.3461418151855,100
40132,False,29,524.3461418151855,100
10904,False,1,524.3461418151855,100
18430,False,37,524.3461418151855,100
14514,False,7,524.3461418151855,100
14384,False,7,524.3461418151855,100
29908,False,14,524.3461418151855,100
0,False,100,524.3461418151855,100
10640,False,35,524.3461418151855,100
2124,False,13,524.3461418151855,100
59122,False,24,524.3461418151855,100
41166,False,24,524.3461418151855,100
10640,False,82,524.3461418151855,100
19824,False,1,524.3461418151855,100
16638,False,19,524.3461418151855,100
11126,True,9,524.3461418151855,100
21136,False,35,524.3461418151855,100
19824,False,62,524.3461418151855,100
0,False,29,524.3461418151855,100
6724,False,55,524.3461418151855,100
39090,False,32,524.3461418151855,100
51912,False,15,524.3461418151855,100
26074,False,7,524.3461418151855,100
2352,False,51,524.3461418151855,100
19980,False,13,524.3461418151855,100
37044,False,7,524.3461418151855,100
10640,False,22,524.3461418151855,100
7708,False,3,524.3461418151855,100
14486,False,6,524.3461418151855,100
4326,False,4,524.3461418151855,100
36966,False,61,524.3461418151855,100
46856,False,38,524.3461418151855,100
40788,False,25,524.3461418151855,100
34292,False,13,524.3461418151855,100
23668,False,3,524.3461418151855,100
27530,False,13,524.3461418151855,100
52412,False,14,524.3461418151855,100
4578,False,11,524.3461418151855,100
18366,False,9,524.3461418151855,100
0,False,26,524.3461418151855,100
48168,False,46,524.3461418151855,100
38916,False,48,524.3461418151855,100
6724,False,3,524.3461418151855,100
7790,False,3,524.3461418151855,100
25864,False,3,524.3461418151855,100
30210,False,6,524.3461418151855,100
8446,False,19,524.3461418151855,100
984,False,1,524.3461418151855,100
12992,False,43,524.3461418151855,100
0,False,2,524.3461418151855,100
1392,False,18,524.3461418151855,100
36980,False,35,524.3461418151855,100
16236,False,10,524.3461418151855,100
30962,False,13,524.3461418151855,100
9184,False,6,524.3461418151855,100
2376,False,7,524.3461418151855,100
252,False,10,524.3461418151855,100
47764,False,124,524.3461418151855,100
36966,False,3,524.3461418151855,100
23158,False,17,524.3461418151855,100
9512,False,22,524.3461418151855,100
26560,False,26,524.3461418151855,100
64938,False,65,524.3461418151855,100
51694,False,7,524.3461418151855,100
25290,False,54,524.3461418151855,100
21620,False,27,524.3461418151855,100
24934,False,13,524.3461418151855,100
38916,False,14,524.3461418151855,100
19338,False,16,524.3461418151855,100
27256,False,6,524.3461418151855,100
11536,False,35,524.3461418151855,100
2352,False,48,524.3461418151855,100
31360,False,13,524.3461418151855,100
41998,False,2,524.3461418151855,100
13426,False,2,524.3461418151855,100
17876,False,32,524.3461418151855,100
60990,False,5,524.3461418151855,100
2604,False,22,524.3461418151855,100
61594,False,59,524.3461418151855,100
27860,False,4,524.3461418151855,100
4326,False,40,524.3461418151855,100
1974,False,10,524.3461418151855,100
11780,False,5,524.3461418151855,100
27058,False,8,524.3461418151855,100
11452,False,11,524.3461418151855,100
44352,False,33,524.3461418151855,100
1140,False,14,524.3461418151855,100
18430,False,22,524.3461418151855,100
2376,False,4,524.3461418151855,100
2280,False,6,524.3461418151855,100
0,False,9,524.3461418151855,100
10216,True,13,524.3461418151855,100
29000,False,15,524.3461418151855,100
0,False,40,524.3461418151855,100
1974,False,12,524.3461418151855,100
18600,False,3,524.3461418151855,100
22528,False,11,524.3461418151855,100
9184,False,26,524.3461418151855,100
32816,False,23,524.3461418151855,100
10168,False,13,524.3461418151855,100
33380,False,5,524.3461418151855,100
21342,False,8,524.3461418151855,100
42264,False,51,524.3461418151855,100
18770,False,38,524.3461418151855,100
18430,False,11,524.3461418151855,100
0,False,8,524.3461418151855,100
36790,False,3,524.3461418151855,100
2604,False,11,524.3461418151855,100
55256,False,35,524.3461418151855,100
40380,False,28,524.3461418151855,100
1236,False,14,524.3461418151855,100
2604,False,13,524.3461418151855,100
40790,False,3,524.3461418151855,100
23316,False,34,524.3461418151855,100
22176,False,54,524.3461418151855,100
24026,False,20,524.3461418151855,100
14398,False,32,524.3461418151855,100
17090,False,6,524.3461418151855,100
0,False,15,524.3461418151855,100
1722,False,15,524.3461418151855,100
31130,False,12,524.3461418151855,100
27996,False,37,524.3461418151855,100
30368,False,7,524.3461418151855,100
49864,False,7,524.3461418151855,100
11536,False,26,524.3461418151855,100
19824,False,4,524.3461418151855,100
67192,False,23,524.3461418151855,100
6678,False,14,524.3461418151855,100
31360,False,22,524.3461418151855,100
39140,False,1,524.3461418151855,100
3444,False,14,524.3461418151855,100
2628,False,24,524.3461418151855,100
8930,False,29,524.3461418151855,100
4074,False,14,524.3461418151855,100
40208,False,7,524.3461418151855,100
1236,False,4,524.3461418151855,100
504,False,19,524.3461418151855,100
22530,False,6,524.3461418151855,100
28268,False,33,524.3461418151855,100
24882,False,21,524.3461418151855,100
9184,False,38,524.3461418151855,100
